phen,grex,sym,ens,beta,pval,FDR,BON
dlpfc,caudate,SMARCAL1,ENSG00000138375,387.0610981913527,4.786504329546864e-10,6.885728371219562e-07,4.820009859853693e-06
dlpfc,caudate,PAWR,ENSG00000177425,-302.4175074544808,1.1014183293475298e-09,1.3864103220662032e-06,1.1091282576529624e-05
dlpfc,caudate,MAPT-AS1,ENSG00000264589,68.37758876020665,1.2894508518726647e-09,1.442752230928637e-06,1.2984770078357732e-05
dlpfc,caudate,NSF,ENSG00000073969,188.6251971129412,5.08643399029557e-09,5.122039028227639e-06,5.12203902822764e-05
dlpfc,caudate,RPS26,ENSG00000197728,35.66135104575605,1.4309658357975894e-08,1.223612078321842e-05,0.0001440982596648
dlpfc,caudate,KANSL1,ENSG00000120071,-57.771543771849394,1.4581276007807454e-08,1.223612078321842e-05,0.0001468334493986
dlpfc,caudate,SUOX,ENSG00000139531,-63.65480204817941,4.754364715514767e-08,3.682804052710285e-05,0.0004787645268523
dlpfc,caudate,LRRC37A2,ENSG00000238083,-39.2847841902969,7.326571327201746e-08,5.269898090351543e-05,0.0007377857326492
dlpfc,caudate,MAPT,ENSG00000186868,360.7762175692873,8.873284601759748e-08,5.9569317293147104e-05,0.0008935397593972
dlpfc,caudate,MAPT-IT1,ENSG00000279685,-168.7738970081669,1.774398506395349e-07,0.0001116762059962,0.0017868192959401
dlpfc,caudate,HLA-B,ENSG00000234745,-92.04877542690149,2.0536303797762045e-07,0.0001216473995549,0.0020680057924346
dlpfc,caudate,ADORA2B,ENSG00000170425,170.62906506597636,2.544458276131712e-07,0.0001423483046702,0.0025622694840646
dlpfc,caudate,MRPL43,ENSG00000055950,104.80826572193992,3.168918894390487e-07,0.0001679527014026,0.0031911013266512
dlpfc,caudate,AC002553.2,ENSG00000275413,-181.36600140728805,4.107413738757648e-07,0.0002068082817464,0.0041361656349289
dlpfc,caudate,ZSWIM7,ENSG00000214941,53.84235802915614,5.500888629607577e-07,0.0002637807071435,0.0055393948500148
dlpfc,caudate,CDK5RAP3,ENSG00000108465,-64.70586319938296,6.209133623773976e-07,0.0002842089799609,0.0062525975591403
dlpfc,caudate,SF3B1,ENSG00000115524,192.7850093356131,7.358931322191156e-07,0.0003085653869027,0.0074104438414464
dlpfc,caudate,NCOR1,ENSG00000141027,164.64523646169326,7.582814076837122e-07,0.0003085653869027,0.0076358937753749
dlpfc,caudate,TTC19,ENSG00000011295,-81.29452875387572,7.945243217565484e-07,0.0003085653869027,0.0080008599200884
dlpfc,caudate,TFDP2,ENSG00000114126,726.6275334166484,7.966931538699867e-07,0.0003085653869027,0.0080227000594707
dlpfc,caudate,EEF2,ENSG00000167658,-280.2818212866852,1.0923503738698717e-06,0.0004074062320322,0.0109999682648696
dlpfc,caudate,EHMT2,ENSG00000204371,-118.56526230340026,1.4596139141333565e-06,0.0005249397184043,0.0146983121153229
dlpfc,caudate,BTN3A2,ENSG00000186470,-35.18871990642984,1.9992851563244344e-06,0.0006942345353167,0.020132801524187
dlpfc,caudate,HCG27,ENSG00000206344,-51.826229307289374,2.271273561942673e-06,0.0007623908256254,0.0228717247687627
dlpfc,caudate,DNMT3B,ENSG00000088305,-266.8490531355687,2.5271819342997214e-06,0.000820926518658,0.0254487220783981
dlpfc,caudate,UROS,ENSG00000188690,50.72540914970785,2.627517810141128e-06,0.0008268470108787,0.0264591043481211
dlpfc,caudate,TWNK,ENSG00000107815,-716.2621305973169,2.743200881106784e-06,0.0008370919052347,0.0276240328727453
dlpfc,caudate,AREL1,ENSG00000119682,117.15875103393172,2.951199145351552e-06,0.0008740757468732,0.0297185753936901
dlpfc,caudate,BBS7,ENSG00000138686,-140.38329355303856,3.5675772529210115e-06,0.0010264429410547,0.0359255029369145
dlpfc,caudate,DHX32,ENSG00000089876,180.86115752699152,5.171125725015067e-06,0.0014464787791917,0.0520732360509017
dlpfc,caudate,HLA-C,ENSG00000204525,39.2293446654258,6.247963414537384e-06,0.0017004592320105,0.0629169915843914
dlpfc,caudate,HAUS4,ENSG00000092036,-39.16477094751435,6.753141102647375e-06,0.0017895823922015,0.068004130903659
dlpfc,caudate,TSPAN10,ENSG00000182612,71.97258221340817,7.367337228779551e-06,0.0019022842536874,0.07418908589381
dlpfc,caudate,CENPV,ENSG00000166582,51.0819007547406,1.071290884901198e-05,0.0026969748027387,0.1078789921095506
dlpfc,caudate,CTNNB1,ENSG00000168036,180.56116550539136,1.333632975951701e-05,0.0032755326994716,0.1342968406783362
dlpfc,caudate,SP1,ENSG00000185591,89.12231807381372,1.526798506880045e-05,0.0036606811819719,0.1537486096428205
dlpfc,caudate,NEK4,ENSG00000114904,156.95555144248516,1.6775686524264013e-05,0.0039286317046357,0.1689311632993386
dlpfc,caudate,KLHDC8A,ENSG00000162873,-125.28528645660413,1.8182513944759265e-05,0.0041613162596301,0.1830979154237258
dlpfc,caudate,PRXL2B,ENSG00000157870,-77.6905421359023,2.2250288138570165e-05,0.004919369844397,0.2240604015554015
dlpfc,caudate,DLEU2,ENSG00000231607,253.615788528924,2.24717986933728e-05,0.004919369844397,0.2262910128422641
dlpfc,caudate,TNFRSF14,ENSG00000157873,385.8030930955796,2.665811406440188e-05,0.0057116427367771,0.2684472086285269
dlpfc,caudate,BICC1,ENSG00000122870,214.2211754885268,2.983822619625818e-05,0.0062598112040899,0.3004709377963199
dlpfc,caudate,MAP1LC3A,ENSG00000101460,55.851824567302224,3.637383441193452e-05,0.0074751941332281,0.3662845125281806
dlpfc,caudate,HLA-G,ENSG00000204632,-91.31406790378698,4.2717186517995945e-05,0.0086032413647243,0.4301620682362191
dlpfc,caudate,ARL16,ENSG00000214087,-29.81297134943773,4.874444020283837e-05,0.0096246375067173,0.4908565128425824
dlpfc,caudate,AL365259.1,ENSG00000237742,-45.99723362475783,5.436747921070948e-05,0.0105284714548431,0.5474805156518445
dlpfc,caudate,HEY2,ENSG00000135547,-182.324895835386,5.789483656636601e-05,0.0110000189476095,0.5830010042233057
dlpfc,caudate,CREB3L4,ENSG00000143578,91.91047282544056,6.402500350910789e-05,0.0119394775062354,0.6447317853367165
dlpfc,caudate,PBX2,ENSG00000204304,-300.47591890284343,6.949203091802764e-05,0.0125478938503991,0.6997847513445383
dlpfc,caudate,RFTN2,ENSG00000162944,-268.280072788706,7.037059447232863e-05,0.0125478938503991,0.7086318863363493
dlpfc,caudate,DAND5,ENSG00000179284,-253.3665833675244,7.13328277235619e-05,0.0125478938503991,0.7183215751762684
dlpfc,caudate,AC139530.3,ENSG00000275902,250.3292451760965,7.291831377127143e-05,0.0125478938503991,0.7342874196767033
dlpfc,caudate,PSMC5,ENSG00000087191,-68.16130385853586,7.351794808078966e-05,0.0125478938503991,0.7403257371735519
dlpfc,caudate,COX6B1,ENSG00000126267,-67.74554079492509,8.647308361937314e-05,0.0145130658674514,0.8707839520470876
dlpfc,caudate,AC139530.1,ENSG00000262049,152.25010958312518,9.118782669048148e-05,0.0150534658159532,0.9182614147731486
dlpfc,caudate,RHEBL1,ENSG00000167550,68.93952157786875,0.0001017305681432,0.0165230132451939,1.0
dlpfc,caudate,AC134312.5,ENSG00000261327,170.88819336606804,0.0001085401259382,0.0173491915586932,1.0
dlpfc,caudate,MUC1,ENSG00000185499,-109.18468773071312,0.0001105839597485,0.017399694916678,1.0
dlpfc,caudate,ANKIB1,ENSG00000001629,132.03967055111684,0.0001143950942832,0.0175968565407468,1.0
dlpfc,caudate,ACTR1B,ENSG00000115073,-80.86624171071347,0.0001153319296613,0.0175968565407468,1.0
dlpfc,caudate,MST1,ENSG00000173531,60.83584611879666,0.0001174596454521,0.0176540093985469,1.0
dlpfc,caudate,ZMYND12,ENSG00000066185,-59.84774625734149,0.000121474414308,0.0179889316482582,1.0
dlpfc,caudate,RBM23,ENSG00000100461,73.02660470968397,0.00012542266557,0.0183044382940565,1.0
dlpfc,caudate,RNASEH2B,ENSG00000136104,-45.12719640345358,0.0001275787634664,0.0183531164015235,1.0
dlpfc,caudate,ABCB9,ENSG00000150967,109.32595929622444,0.0001412941274294,0.020039885397381,1.0
dlpfc,caudate,AL138762.1,ENSG00000272572,-73.26038149075957,0.0001437984248175,0.0201118074710031,1.0
dlpfc,caudate,STRADA,ENSG00000266173,131.9313779744753,0.0001500073251061,0.0206927912851839,1.0
dlpfc,caudate,ELF2,ENSG00000109381,120.4508952221464,0.0001577700486742,0.0214695187857999,1.0
dlpfc,caudate,UBOX5,ENSG00000185019,101.13095336535804,0.0001618310212124,0.0217285117814515,1.0
dlpfc,caudate,UMAD1,ENSG00000219545,-476.4513833598867,0.0001745439233839,0.0231270698483667,1.0
dlpfc,caudate,LINC02356,ENSG00000257595,130.44498713613467,0.0001815896265567,0.0237481498626749,1.0
dlpfc,caudate,LIMD2,ENSG00000136490,310.3736688770748,0.0001843221972084,0.0237964682806229,1.0
dlpfc,caudate,CCDC137,ENSG00000185298,72.14642358334085,0.0001953182591721,0.024896897086874,1.0
dlpfc,caudate,VASN,ENSG00000168140,314.3752983640057,0.0001996227185685,0.0251275096998099,1.0
dlpfc,caudate,RPS27,ENSG00000177954,-638.5426348793331,0.000203470919586,0.0252957056818644,1.0
dlpfc,caudate,AL050343.2,ENSG00000266993,150.95454667774425,0.0002131814506348,0.0261797220474687,1.0
dlpfc,caudate,MPHOSPH9,ENSG00000051825,71.85384365586603,0.0002397150508739,0.0289489716973374,1.0
dlpfc,caudate,ZBTB32,ENSG00000011590,75.03686315290275,0.0002414809952906,0.0289489716973374,1.0
dlpfc,caudate,AC073896.4,ENSG00000258199,-198.70278086305137,0.0002518862761152,0.0296195716352343,1.0
dlpfc,caudate,CKB,ENSG00000166165,-149.0881659313361,0.0002529576127736,0.0296195716352343,1.0
dlpfc,caudate,BTN2A2,ENSG00000124508,-50.286741330227954,0.0002730963236017,0.0307123663580302,1.0
dlpfc,caudate,INHBC,ENSG00000175189,396.21298759659896,0.0002800207032673,0.0307123663580302,1.0
dlpfc,caudate,ZNF768,ENSG00000169957,-185.6484920187726,0.0002811406932052,0.0307123663580302,1.0
dlpfc,caudate,DAG1,ENSG00000173402,261.4805180504052,0.0002823123899942,0.0307123663580302,1.0
dlpfc,caudate,SPDYE6,ENSG00000260097,-141.397125202624,0.0002840163058443,0.0307123663580302,1.0
dlpfc,caudate,FOCAD,ENSG00000188352,-159.8612510936062,0.0002851690683706,0.0307123663580302,1.0
dlpfc,caudate,RAB24,ENSG00000169228,92.3919715033307,0.0002864609760104,0.0307123663580302,1.0
dlpfc,caudate,TLR2,ENSG00000137462,-206.7776997021117,0.0002866894178406,0.0307123663580302,1.0
dlpfc,caudate,CLSTN1,ENSG00000171603,312.7714064900632,0.0002922463492392,0.0309781130193552,1.0
dlpfc,caudate,ATP6V1G2,ENSG00000213760,-107.64389990698952,0.000301802458486,0.0316578203849377,1.0
dlpfc,caudate,MCM3AP,ENSG00000160294,-63.2899262368171,0.0003055591573592,0.031721450666053,1.0
dlpfc,caudate,CC2D1B,ENSG00000154222,-72.0788114728165,0.0003247908030571,0.0330890646443001,1.0
dlpfc,caudate,SYT14,ENSG00000143469,-87.22904975582782,0.0003253046077245,0.0330890646443001,1.0
dlpfc,caudate,ZNF490,ENSG00000188033,-207.82624114299705,0.0003455334055824,0.0347952139421476,1.0
dlpfc,caudate,FASTKD5,ENSG00000215251,-122.42857404612828,0.0003544967117875,0.0352535545054478,1.0
dlpfc,caudate,TBC1D24,ENSG00000162065,156.2545333636981,0.0003570866494097,0.0352535545054478,1.0
dlpfc,caudate,MTOR,ENSG00000198793,178.10753839711475,0.0003673845476845,0.035331220778533,1.0
dlpfc,caudate,STK17A,ENSG00000164543,158.7405792662435,0.0003675167440027,0.035331220778533,1.0
dlpfc,caudate,AC069307.1,ENSG00000269949,52.50971157365316,0.0003683990249996,0.035331220778533,1.0
dlpfc,caudate,CDK2AP1,ENSG00000111328,-85.9030274779984,0.0003723626475586,0.035374451518067,1.0
dlpfc,caudate,AC110285.1,ENSG00000262223,105.61803776980116,0.0003768582709382,0.0354669419471745,1.0
dlpfc,caudate,TMEM165,ENSG00000134851,-93.7355274522448,0.0003924947473778,0.0365669102742216,1.0
dlpfc,caudate,MED19,ENSG00000156603,-81.74276319445944,0.0003958086613595,0.0365669102742216,1.0
dlpfc,caudate,AL356599.1,ENSG00000235652,-39.75587127310399,0.0004100534814732,0.0375385323494102,1.0
dlpfc,caudate,AL450998.3,ENSG00000237938,131.40896552816685,0.0004249183651639,0.0384889201362075,1.0
dlpfc,caudate,AC008280.3,ENSG00000272156,49.92333024041864,0.000428079350075,0.0384889201362075,1.0
dlpfc,caudate,DMTN,ENSG00000158856,48.14031429022451,0.0004357984926891,0.0388362019591082,1.0
dlpfc,caudate,CAPG,ENSG00000042493,-56.57635228823567,0.0004490964340072,0.0396701850039693,1.0
dlpfc,caudate,MRPL20,ENSG00000242485,-47.20038482884,0.0004598471518345,0.0402635737445804,1.0
dlpfc,caudate,MCM4,ENSG00000104738,54.27829335210359,0.0004653521571825,0.0402635737445804,1.0
dlpfc,caudate,CZIB,ENSG00000162384,41.26424802730104,0.0004678091487702,0.0402635737445804,1.0
dlpfc,caudate,ITGA3,ENSG00000005884,99.95790820970866,0.0004780724213643,0.0407982142638856,1.0
dlpfc,caudate,MGST3,ENSG00000143198,103.21505838359278,0.0004842268147928,0.0409761682770041,1.0
dlpfc,caudate,LINC02723,ENSG00000231680,-99.45200001405163,0.000496904150107,0.0416985399298124,1.0
dlpfc,caudate,MNT,ENSG00000070444,108.70117120396162,0.000508128473314,0.0422880473245618,1.0
dlpfc,caudate,NPFF,ENSG00000139574,-137.19533467538776,0.000525845789753,0.0426455559195905,1.0
dlpfc,caudate,TNPO2,ENSG00000105576,-101.17723720414088,0.000528290429871,0.0426455559195905,1.0
dlpfc,caudate,THAP9-AS1,ENSG00000251022,-34.18225118840144,0.0005284897166171,0.0426455559195905,1.0
dlpfc,caudate,MRC2,ENSG00000011028,-101.85352924764992,0.0005293639016831,0.0426455559195905,1.0
dlpfc,caudate,GPR75,ENSG00000119737,81.38603082107738,0.0005348526642493,0.0427457645157972,1.0
dlpfc,caudate,RAB1A,ENSG00000138069,152.93714795513455,0.0005563867271952,0.0438633196296162,1.0
dlpfc,caudate,ZNF324,ENSG00000083812,-166.05015410805322,0.0005575476576555,0.0438633196296162,1.0
dlpfc,caudate,AC009549.1,ENSG00000270607,218.74839315373893,0.0005702715457697,0.0442874862248074,1.0
dlpfc,caudate,ZNF276,ENSG00000158805,142.94716223029502,0.0005717351746996,0.0442874862248074,1.0
dlpfc,caudate,PUS10,ENSG00000162927,-86.02402613646565,0.0005921123109795,0.0455158089432333,1.0
dlpfc,caudate,SDHB,ENSG00000117118,134.91434263924944,0.0006073175116317,0.0456443884873868,1.0
dlpfc,caudate,AC004477.3,ENSG00000278765,94.7663330103329,0.0006100108403012,0.0456443884873868,1.0
dlpfc,caudate,PBX3,ENSG00000167081,-119.84385367316747,0.0006114306404762,0.0456443884873868,1.0
dlpfc,caudate,KANK2,ENSG00000197256,96.64425501627632,0.0006152511042126,0.0456443884873868,1.0
dlpfc,caudate,ZSCAN9,ENSG00000137185,135.8666044461888,0.0006164485436231,0.0456443884873868,1.0
dlpfc,caudate,HFE,ENSG00000010704,-120.55423570168328,0.0006347510599595,0.0463907074138612,1.0
dlpfc,caudate,WWP2,ENSG00000198373,-105.94950873277716,0.0006357415713121,0.0463907074138612,1.0
dlpfc,caudate,CAMTA1,ENSG00000171735,-2291.5874547872786,0.0006504526506065,0.0471227208029313,1.0
dlpfc,caudate,WDR55,ENSG00000120314,-70.8611209214577,0.0006555073190058,0.04714970501706,1.0
dlpfc,caudate,AC110285.3,ENSG00000263154,71.88653959783309,0.0006634166061709,0.0472856414316467,1.0
dlpfc,caudate,AL590617.2,ENSG00000225177,48.09468517958642,0.0006667885882119,0.0472856414316467,1.0
dlpfc,caudate,TGOLN2,ENSG00000152291,-96.22305171986784,0.000678968373781,0.0478126679998228,1.0
dlpfc,caudate,ZNF506,ENSG00000081665,-79.57913560652507,0.0006890229907338,0.0478425076560437,1.0
dlpfc,caudate,ATP5MC2,ENSG00000135390,40.19100827965202,0.0006910119299978,0.0478425076560437,1.0
dlpfc,caudate,STK19,ENSG00000204344,93.75308730393677,0.0006936450961055,0.0478425076560437,1.0
dlpfc,caudate,DDX46,ENSG00000145833,414.97785161033335,0.0007043604938681,0.0480071923636359,1.0
dlpfc,caudate,NT5C3A,ENSG00000122643,-131.97557069364888,0.0007122784279443,0.0480071923636359,1.0
dlpfc,caudate,LINC01354,ENSG00000231768,-125.43251793666738,0.0007140095317392,0.0480071923636359,1.0
dlpfc,caudate,FTSJ3,ENSG00000108592,-53.67745964948898,0.0007151021702627,0.0480071923636359,1.0
dlpfc,caudate,MMEL1,ENSG00000142606,-112.33334435650772,0.000728562979414,0.0485869483622449,1.0
dlpfc,caudate,GLMP,ENSG00000198715,-86.08729787192854,0.0007445313331969,0.0493252008242946,1.0
dlpfc,caudate,PIGL,ENSG00000108474,113.88227352606404,0.0007540564476286,0.049629728285098,1.0
dlpfc,caudate,SP7,ENSG00000170374,-555.477394710962,0.0007622412008311,0.0498426551452544,1.0
anterior-cingulate,caudate,CENPW,ENSG00000203760,-156.03291494180215,1.2301547862907965e-15,1.2387658697948322e-11,1.2387658697948322e-11
anterior-cingulate,caudate,KANSL1-AS1,ENSG00000214401,-22.32273695455689,3.102912729039554e-14,1.5623165590714154e-10,3.124633118142831e-10
anterior-cingulate,caudate,CRHR1,ENSG00000120088,47.80402806166862,4.821448464246143e-14,1.6183995344986218e-10,4.855198603495867e-10
anterior-cingulate,caudate,MAPT-AS1,ENSG00000264589,31.39073703659313,1.1916667386114346e-13,2.594775476118752e-10,1.2000084057817143e-09
anterior-cingulate,caudate,ARL17A,ENSG00000185829,-31.42332474677354,1.3982461008470048e-13,2.594775476118752e-10,1.4080338235529335e-09
anterior-cingulate,caudate,ARHGAP27,ENSG00000159314,-61.311909494172056,1.5460429847778065e-13,2.594775476118752e-10,1.556865285671251e-09
anterior-cingulate,caudate,LRRC37A2,ENSG00000238083,-19.90325256630836,3.8298515523763963e-13,5.509515018918615e-10,3.856660513243031e-09
anterior-cingulate,caudate,MAPT-IT1,ENSG00000279685,-87.09976653069823,7.23872529059462e-13,9.111745459535977e-10,7.289396367628783e-09
anterior-cingulate,caudate,PLEKHM1,ENSG00000225190,-34.32892077364233,1.5834289053531326e-11,1.771681008545116e-08,1.5945129076906045e-07
anterior-cingulate,caudate,SF3B1,ENSG00000115524,77.46403532475841,1.177850232771924e-07,0.0001148284888887,0.0011860951844013
anterior-cingulate,caudate,DAG1,ENSG00000173402,142.9569073239266,1.2549774008842242e-07,0.0001148284888887,0.0012637622426904
anterior-cingulate,caudate,TFDP2,ENSG00000114126,291.272332415209,1.381244484240362e-07,0.0001148284888887,0.00139091319563
anterior-cingulate,caudate,SLF1,ENSG00000133302,-70.64006728308841,1.482393600351262e-07,0.0001148284888887,0.0014927703555537
anterior-cingulate,caudate,LRRC37A,ENSG00000176681,-13.40773179195216,2.591790361889909e-07,0.000186423778173,0.0026099328944231
anterior-cingulate,caudate,PLAG1,ENSG00000181690,317.38269570656405,4.454680994345874e-07,0.000299057584087,0.0044858637613062
anterior-cingulate,caudate,CCDC65,ENSG00000139537,29.58838204799685,6.476189300666273e-07,0.0003907128459086,0.0065215226257709
anterior-cingulate,caudate,DNMT3B,ENSG00000088305,-105.9222761818966,6.595946753174455e-07,0.0003907128459086,0.0066421183804466
anterior-cingulate,caudate,UBE2Z,ENSG00000159202,-42.64490020235775,7.275139478954734e-07,0.0004070036364059,0.0073260654553074
anterior-cingulate,caudate,RHEBL1,ENSG00000167550,32.879399386455454,8.024329994181112e-07,0.0004252894896915,0.0080805003041403
anterior-cingulate,caudate,FASTKD5,ENSG00000215251,-62.76670015225532,1.0863147398161877e-06,0.0005469594714974,0.010939189429949
anterior-cingulate,caudate,TTC19,ENSG00000011295,-29.653084719874176,1.6366858442453391e-06,0.0007445841531699,0.0164814264515505
anterior-cingulate,caudate,PAWR,ENSG00000177425,-89.29241119693187,1.670604350607212e-06,0.0007445841531699,0.0168229858106146
anterior-cingulate,caudate,ADORA2B,ENSG00000170425,59.51546329464531,1.700639078739752e-06,0.0007445841531699,0.0171254355229093
anterior-cingulate,caudate,FKBP11,ENSG00000134285,39.84447798760295,1.953672203004524e-06,0.0008076177772173,0.0196734790842555
